id,name,followers,popularity,genres,main_genre,n_genres
5mrj5e7pftnz99yyef5mw8,when we are wild,635,23,[],electronic,0
3c4gjhhwc4qbfrbttk2md9,delyno,6564,33,['europop'],pop,1
019iqtm4bbkegbzkomuyba,amie,25,5,[],electronic,0
1sah6ml7thhdn0xxjlegdn,looloo,460,23,['europop'],pop,1
51t5hihs0iawasxuckl4eu,the wild party ensemble,273,20,['musicals'],classical,1
1gd5pupkpvsm1ovgvduvmh,5th ward weebie,18806,24,"['new orleans bounce', 'bounce']",hip-hop,2
3hdqtgqsncptipjdgskwbu,miloe,26615,29,[],pop,0
2wuku0syzoqyy3mme4vtez,new hope club,988436,49,[],electronic,0
51q7p0tnanvr9f9w1prawu,hille stellingwerf,3,18,[],electronic,0
4ole3i5qu0dvsr7lipqtxc,watt,24674,55,[],country,0
0y42iqbdfigo5mmed1bgqg,i_o,101138,45,[],electronic,0
3sleaziw2jhx90ubadsypy,ben botfield,4765,30,['acoustic pop'],folk,1
2tuq6raxkuzzpf2wwlxma4,daisy guttridge,6533,42,[],electronic,0
0rat9q5wzwzjrjgti38zjr,dimatis,4920,31,"['chillstep', 'melodic bass', 'future bass']",electronic,3
3et3dxadmfevvzczjxoreq,lil traffic,2253,15,[],electronic,0
7nshwdfvq2cvqfc2jt3z9n,elvya,6015,41,"['chillstep', 'medieval metal', 'black metal', 'medieval']",electronic,4
4ohawpwpkdczgooun9elfn,mr carmack,94153,36,['edm trap'],electronic,1
1i9hnovk6koqgvzfulxvnm,tender,158061,51,[],electronic,0
5jujkjzauvmpxuhyywo3ud,malik,7516,24,[],hip-hop,0
0kuxm5ztaujw4kvfrj1szi,marcus bently,168,12,[],electronic,0
5p7f24rk5hkuzsas3blg5f,hailee steinfeld,8864673,68,[],electronic,0
3bvppkm40kkbko2zzecrbv,nonku phiri,4739,24,[],electronic,0
0mtx6zc6t4ijdhiy1taljt,patrick cc,30860,35,['rage rap'],hip-hop,1
7e7tnr0je7c1jaopd8luwo,joan weber,226,4,['adult standards'],jazz,1
0tr6rbtxq5dzimzistfskn,junior simba,3638,41,['stutter house'],electronic,1
1dulenqzjhqzquxi7fkdpi,boy romeo,593,12,"['bedroom pop', 'dream pop']",pop,2
7mxsu694gc1x8k6s7xpmw4,baseball gregg,8930,27,"['bedroom pop', 'lo-fi indie']",pop,2
5vq2deejl1amrphku4gkrk,the blk lt,0,0,[],hip-hop,0
2ypzht4mv7yvc4utvhmlxy,rossana casale,6727,30,['new wave'],pop,1
2ivpwwgt3qqyenc86kmdso,lou bond,2130,9,['classic soul'],r&b,1
4m5aitlgchyaefnlweizeg,leroux,4135,21,"['aor', 'cajun', 'arena rock', 'zydeco', 'southern rock']",rock,5
4gmjw3j7byjxizzhivj9o5,the sensations,887,15,"['northern soul', 'doo-wop']",r&b,2
2o8vlnxeim7ngguab5lxx8,samlight,2161,20,"['future house', 'progressive house']",electronic,2
5nercu6sd2vuzwr7qofujb,alto,87,2,[],electronic,0
3wvupd9ql4qzxbcamtobhq,sarah class,2078,28,['classical crossover'],folk,1
1pypjzb2th3f4eubnomgkg,dave lee,672,2,['chamber music'],electronic,1
6gytytwmyakbaqcq5jasx9,neea,153,13,[],electronic,0
3znulwnjxhcubatjgnoo8o,dela,32595,36,['jazz rap'],hip-hop,1
1tsym7piy3zgfted9mka4w,mvre,995,22,['tropical house'],electronic,1
1zilkiduhyrckm1ubrrytk,the luck,3420,20,['acoustic pop'],folk,1
67hggymbjwkuvtf7qrzanz,dazz,49484,44,[],electronic,0
53qtn0itjemgktqfp5zgh5,bryce merritt,1074,11,[],folk,0
0wkolz2vjyvvjtgegnbpej,janice iche,549,0,"['uk funky', 'afro house']",electronic,2
4grh6djlmelzducxke8wak,chris crone,4947,55,['afro house'],electronic,1
7fyvtbltl99vvvx2qdqjwc,jason anousheh,1043,22,['german pop'],electronic,1
1x6dfpmf8f5c5ew3wigfvm,sjur,29448,32,['tropical house'],electronic,1
2rp1zusmigi2yfuw9chwgz,jacob frohde,1204,14,[],electronic,0
1i6w9phnp2wo6ygwgpkuhq,singing melody,26759,41,"['lovers rock', 'reggae', 'ragga', 'roots reggae', 'dancehall']",folk,5
3fl4q8rdzhxwvs9yg2rpz0,da buzz,25723,40,"['eurodance', 'europop']",electronic,2
7gddpcheayrcufb5on65vr,lee herschberg,50,27,[],jazz,0
1rqtrxwv73irlmfms0m7xq,the four postmen,279,2,['comedy'],pop,1
3fpthh0pkdbxbdgvbvuo6f,dreamr,7984,35,['melodic bass'],electronic,1
4rvxa7bdgqnggdjsssjnpc,roy eldridge,29145,29,"['swing music', 'jazz', 'bebop', 'big band', 'hard bop']",jazz,5
5koidowcbyzujva17mlytk,redd evans,20,3,[],jazz,0
3uph2e6g8gblatmzfqr4ll,earl bostic,6240,19,"['swing music', 'experimental jazz']",jazz,2
1mgnvagwbv1l9cvaochttd,anvy,578,30,"['progressive house', 'drum and bass', 'big room']",electronic,3
4h8a2g8jaxontz3pjuhq33,gene krupa big band,1818,10,"['big band', 'swing music', 'vocal jazz']",jazz,3
2v7baefohtrwbwiaesrznh,kariya,4123,33,"['acid house', 'chicago house']",electronic,2
3crkgamsbxsntugbuqpu6g,lloyiso,1493303,57,"['afro soul', 'afropop']",r&b,2
1xkrynto8sdkl2e6lbs23j,romanthony,10749,27,"['chicago house', 'ballroom vogue']",electronic,2
29izcndrwgpfxmmtcy3n83,gerd,3193,20,['acid house'],electronic,1
1bpyxemanuqmizsvgwljje,azure,2393,19,['jazz rap'],hip-hop,1
2m15lums1pkjiicq3v8lke,belton richard,2333,19,"['cajun', 'zydeco']",blues,2
1o2ayt0r8jczs5q1rea0gy,banvox,28851,40,"['j-rap', 'j-dance', 'kompa']",hip-hop,3
1x3kfer3k4esa0drfmscqr,sansixto,3836,28,['big room'],electronic,1
30ut8l4gmez4vnr1znhpbh,ida corr,37189,55,[],electronic,0
61auimkilfw6yamhowwfth,claire hastings,3667,20,"['celtic', 'traditional music', 'traditional folk', 'folk']",folk,4
5xvxlevjvwybraz7difmm8,soto,75,11,[],electronic,0
1nnrnrvaq0mpxoojboribt,carey mulligan,1349,35,[],pop,0
282gz9l2oebx3ayng2cwnl,megaphonix,1777,17,[],electronic,0
56b0lx6dogcwqucxlw0oo9,activator,15211,35,"['hardstyle', 'hard techno']",electronic,2
0glde9xobyox0vnw3ny9pt,tyree,3799,13,"['chicago house', 'acid house', 'hip house']",electronic,3
06sadf9qb0xff5bicn99sv,the nightwriters,1390,20,"['chicago house', 'acid house']",electronic,2
7nv0ut8iun0eipwyri3zhu,solar system,1344,25,['progressive trance'],electronic,1
16330unmprfguxzc6flxqi,darren tate,9636,43,"['trance', 'progressive trance', 'synthwave']",electronic,3
1r5r9eybe8mxrud3bixav2,funkstar de luxe,11527,48,[],r&b,0
1nugh0kzksfbz4hqbuewwj,frank trax,27,0,[],electronic,0
0d09l6lenaxsckcsvqyh6t,organ,167,15,['progressive trance'],electronic,1
4jm1zsvj1pt38q8mhv5tei,young jonn,2506401,72,"['afrobeats', 'afrobeat', 'afropiano', 'afropop', 'afro adura', 'afro r&b']",r&b,6
1mg4epu0ivfgfgaxa38nnj,voice monet,13900,32,['jazz rap'],electronic,1
2n2l2br0klnqrfnon7nten,lojii,33328,33,['experimental hip hop'],hip-hop,1
2ucvawd6hntmk3qkzqsugl,frostmoon eclipse,2164,7,['black metal'],rock,1
1rxn6ryjjqglwb6onfuzyg,lizzy pattinson,414,26,[],electronic,0
6dcfydxsxarwnxr9x78dgb,jenny gill,672,40,[],country,0
4uauzzxl88lh5qla6ijaba,dj funk,68,4,[],electronic,0
2tqnmcengz312npfr5pole,the five keys,9386,27,"['doo-wop', 'boogie-woogie', 'rockabilly']",pop,3
4iuxzeyu0rivkud15ptzsf,kyngs,871,8,[],electronic,0
6l9bvocygyh2aix5rsv80f,wendy,305,21,"['freestyle', 'chicago house']",electronic,2
7adaan0sn1nf24ctg9rpga,sarah stiles,5554,59,[],classical,0
3db2xytb7qwie9j7ksk3gf,liuck,577,21,"['trance', 'progressive trance']",electronic,2
7pmlqf0aeapxvfdwlcansu,neev kennedy,4644,37,"['trance', 'progressive trance']",electronic,2
4gzrt9wlrx1isxt9gljdrc,julia stone,116891,47,[],folk,0
2hmiqv6gqr2vlozmjemtnx,naeem,5472,16,['ballroom vogue'],electronic,1
5sqdx1d1tepptg9je4xgys,marie knight,1687,26,"['northern soul', 'traditional gospel']",r&b,2
4hhvjgsm5eroop97sbj8uq,viiq,3921,29,[],electronic,0
3rgofwmykr8kicouk8pmum,velvet negroni,9535,17,[],electronic,0
2caxhrwaztxgwk6r15ibw2,charlotte sands,144519,52,[],rock,0
2sfdabvdu8yzrjehenam6o,ghostdragon,15029,37,"['melodic bass', 'future bass']",electronic,2
1i5eqkzym8jcvzim3k2bkl,ember island,91383,49,[],electronic,0
0fb9qtwnjsb90xh3zwr4oa,kareen lomax,13474,50,[],electronic,0
12xbvowq6m6etlxxe1tqwn,findlay,49910,40,[],electronic,0
6o1jzpcvd8uf0g9bghqant,sarah bettens,11119,27,[],electronic,0
41lqrhkd3hs6moofphb59g,anikdote,21012,42,[],electronic,0
0xoo3c7msm5jl3suq3xthl,ehallz,1563,23,"['melodic bass', 'future bass']",electronic,2
6pqttoqdddbjqzgcw2tbwu,pos,12564,31,"['progressive trance', 'trance', 'progressive house']",electronic,3
3xfkhylxn9yhzwcqbyprfn,nightcall,12898,28,['tropical house'],electronic,1
4fptmuphgvwuepw9g4djlc,coffeeshop,5450,46,['slap house'],electronic,1
45dakjp75plifrshyc0mdj,ange,2127,20,[],electronic,0
3axs3aksrcxeh9qgwjp0bp,city of lions,3517,15,['christian rock'],rock,1
2kla7jzu4ijdz1gle2khzh,tsha,83999,48,[],electronic,0
27iaxljtklbrv7dm1b63xa,iain horrocks,31,2,[],electronic,0
1fonlpasewefaxu8ago2d3,luminous,3777,34,['lounge'],electronic,1
7hwvfvgr0m1juo2ded6ljj,desembra,4320,20,['dubstep'],electronic,1
1ohmycmbf8bpqx0zci6j45,legendvry,315,13,[],hip-hop,0
2esqstxy58brvmnowjcirr,og dayv,4654,33,[],hip-hop,0
4ptnh6ksvy13mnwxaljtmt,julie harrington,370,24,"['trance', 'progressive trance']",electronic,2
1mptymphf5g5cdiatermvm,menno,1952,52,['lounge'],electronic,1
2auwkugz6tcvakmifdzvqh,reaktion,413,11,"['drumstep', 'chillstep']",electronic,2
5cjlnzzggyxcdtz3ikmycp,j ray,30,8,[],electronic,0
4mlo0cjzziw0fgbdgnj3k4,sirensceol,12571,24,"['electro swing', 'chillstep', 'dubstep', 'drumstep']",electronic,4
7im5nof2sfvulunf2jz0bp,d stephens,19,8,[],electronic,0
26plsjbmw5se3wurhwzaek,eden project,194951,45,[],electronic,0
4x9tnhudmlhk3fqpzrph7i,panda,834,3,[],electronic,0
0nqrgl2mrsludgvurrwcew,clif soulo,149,13,[],hip-hop,0
44hc0ison7ftviv4xb4vsd,mali,159,33,[],electronic,0
6owq5czpjpbvzyyoqzjyff,marquiese mcclendon,1551,28,['country hip hop'],country,1
7pdfhcptnz1ujw7qovinxw,paul st hillaire,86,11,[],electronic,0
3hcjxbwuhliq9swiprqqnx,andy p,21,2,[],electronic,0
3td8t9l7mpi6s72o9moxm3,rodney hunter,11065,32,"['nu disco', 'acid jazz', 'nu jazz']",electronic,3
0if1kfrfzwp8q18bawefio,edward partridge,10,5,[],classical,0
0xhlp59a1jm2yaqwecrrex,jackson taylor  the sinners,19216,35,"['outlaw country', 'red dirt', 'texas country', 'southern rock', 'honky tonk', 'country rock']",country,6
6hcvpbagt8oojfwasiirwx,the lefevre quartet,7695,31,"['southern gospel', 'country christian', 'gospel']",country,3
3qkaoyvk3tstzb8nji87z1,seth bott,6,6,['hymns'],classical,1
7yax3ptka6d31gys0aw5qn,the galway christmas singers,6994,31,['christmas'],pop,1
1ndbhcetpoluejf57hjqsg,stephen simmonds,6552,27,['pop soul'],pop,1
2b6reyd5ubbp4zpdhz2tnb,gateway worship,494856,59,"['worship', 'christian']",pop,2
24p18zriwws3gmr4j1qrnp,muzzaik,3907,21,"['future house', 'house']",electronic,2
5vrrwmi28ekjlv4r8qdc90,a double,271,24,[],electronic,0
7vo5jgylgohabt47mv1tsv,the exploding boy,7606,32,"['cold wave', 'post-punk', 'darkwave', 'deathrock', 'gothic rock']",rock,5
2fazdtkwljxrx0fbhuufee,ginger minj,15006,17,[],rock,0
1ub9w8cfrnwmjphoxlccuh,wait for green,3334,14,['reggae rock'],folk,1
6r2huros281qjotymmkam9,davojah,3758,43,"['reggae', 'dub', 'ragga']",folk,3
0tbtc4yk2cblcn4uz9lfox,peter neumann,440,30,"['baroque', 'choral']",classical,2
2xgzm2npuunxagrqv0e7ik,rex carroll,349,4,"['christian rock', 'country blues', 'glam rock']",rock,3
35jknvuq0psvoftm7f9vrh,marion,3931,16,"['britpop', 'madchester']",pop,2
7gqu9xqlzklmgy93dphce1,nick villars,25,9,[],rock,0
0cl7w7wmvel8ntwkiqoa6z,fertile ground,11928,23,"['acid jazz', 'neo soul', 'nu jazz']",jazz,3
656tgml6urqsqlfrvckt7w,jody miller,6332,19,['traditional country'],country,1
1e7wkzykalqdmkad7rkcr4,gabbie rae,373,4,[],rock,0
3pxlyt1l21hyc4eldgvgt1,travis mendes,9123,41,[],hip-hop,0
11lkggmwbngcntegj3ecbe,sati akura,72199,42,['anime'],pop,1
5fy615t9axdkbh9ohz2g3p,sergey eybog,5303,28,[],pop,0
3kozw9nf2zgwyro0kfid1r,proxy,17756,25,"['bass house', 'new rave']",electronic,2
5vitlaqp5k4bw19iwutiwh,exstrike,62,2,[],pop,0
2vdadihhmfsvaanesii2eg,deathray,1625,15,['power pop'],pop,1
3lhhz2omslzpnnsrhij4xb,mary jensen,1788,38,['slap house'],electronic,1
54th0fub8bjvhnpn0vso8i,bkeyz,3980,23,[],hip-hop,0
4ftev4eydlhusjlzgkruqz,the lyrics,1320,9,"['northern soul', 'garage rock', 'proto-punk', 'rocksteady']",rock,4
6sylolyjchgzwuoctpxo8j,god's chosen,16585,26,"['gospel', 'worship', 'christian r&b', 'traditional gospel']",r&b,4
4k5xb6ucetziyfgim2sp3q,nick bramlett,117,8,[],electronic,0
0ow7qbmsmjxaincjpo6pzn,deeper substance,3,2,[],rock,0
0ne3izxdu0vffjo1rusemo,trifactor,149,3,['cedm'],rock,1
7kmdiq0qcrlf24xcg3lnbp,candy apple blue,1135,9,"['italo disco', 'hi-nrg', 'synthpop', 'synthwave']",electronic,4
3a6l5qcdjvtgpvbxmbyz3e,bwb,6295,26,"['smooth jazz', 'jazz']",jazz,2
7d6tgytjoo5xaavns5obx6,nightlife unlimited,6988,30,"['disco', 'post-disco', 'hi-nrg', 'italo disco']",pop,4
7g8p56tqgw4qnhgxeic5os,wayne toups,19361,35,"['cajun', 'zydeco']",blues,2
7gpbmarvjkxnsboayv0arb,john-christian urich tortured soul,9,0,[],jazz,0
5qb9imdm56sw3y2wci94k5,zydecajun,2437,31,"['cajun', 'zydeco']",blues,2
6kdk5jccfyqnicbnutgyiu,angela correa,324,15,[],classical,0
4krvdpztetqygqtoqypv3n,mikael sundin,26,18,[],electronic,0
1whytmwsxn7ix7pao82fex,the boyfriends,52599,48,"['opm', 'pinoy rock', 'kundiman', 'harana', 'p-pop']",pop,5
5sy7urwvs9fg9u82yvwmky,billy uomo,10883,30,['bedroom pop'],pop,1
4qls1kusqaafob2dgnxvmr,vella lovell,141,21,[],folk,0
4w6kstuynvuhw97qmvb2tb,donna lynne champlin,752,26,[],folk,0
5mvezr4faatsttkphdxkhj,gabrielle ruiz,172,23,[],folk,0
2s41bncyukk14ltl6nq8pm,kudu,1084,9,['electroclash'],electronic,1
7zmqghli56g0hn7cjepsdb,luna may,1099,19,[],electronic,0
3ovhml3vesektnec3mfree,erika christensen,44,17,[],jazz,0
7assndth11xs2yin6cntsf,mercer,39359,38,['disco house'],electronic,1
6mhsatkwpanizxvl1rlset,startel,10,1,['east coast hip hop'],hip-hop,1
3bdkpofrfxb3nvqyxlfjbt,d-shot,13959,45,"['g-funk', 'west coast hip hop', 'hyphy']",hip-hop,3
6fupcsgek9zs4ejgpkblll,nicholas galitzine,119512,44,[],classical,0
6ezd2i7kaelkt5z1yth0me,lamarquis jefferson,796,46,[],r&b,0
2qfxvv0t7qxlf7tdc9ytie,run,2055,45,[],r&b,0
1r6g1r5i1nymzwbmwu0n5g,bearface,842,18,[],electronic,0
7c7qkw116iyhh539cpub9v,run,169,26,['space music'],r&b,1
4la1ankni2tspiimphyxxk,peaches,407,9,[],electronic,0
6qol8iidckomja3z9pnl5c,roy zimmerman,1251,16,['comedy'],pop,1
2a5g7jlmvjnjffng8rwlcp,till lindemann,408155,61,['industrial metal'],rock,1
7jq0u1zehh34nxqzclmvsm,dj js-1,9911,22,"['underground hip hop', 'east coast hip hop']",hip-hop,2
7imm4jx0p361w0gt4jsxve,teo mandrelli,2792,21,['future house'],electronic,1
67cxtr6nmaf4v8x8rxxfia,sofija knezevic,810,29,['vocal jazz'],electronic,1
26ywxmnl5wfwgt4km8cfud,norma jean,3606,24,"['classic country', 'honky tonk', 'country christian', 'traditional country']",country,4
1yumfgivfxvvg1akbjke5e,jazzotron,8439,30,"['electro swing', 'swing music', 'nu jazz']",electronic,3
0l2ccov8atbgsphfr75zzc,kevin williams as park keeper,20,10,[],classical,0
2hg4sunduin8xiidz9gxfw,medeski martin  wood,137062,41,"['jazz funk', 'jam band', 'acid jazz', 'jazz fusion', 'experimental jazz', 'jazz']",jazz,6
11sxwrzqpczs47pmyu4fvn,iain tucker,1959,46,"['christian', 'worship']",pop,2
5b4dnvy3s5swk1y6sw3cvk,charles sawtelle,164,1,"['bluegrass', 'newgrass']",country,2
7eujddrglhcgfil4sfhvfo,cdb,6410,24,['new jack swing'],r&b,1
5iixoybhmcdcfwaygm6b3p,the rivieras,8440,28,"['surf rock', 'doo-wop']",rock,2
49d6klvyhblchyq1pbsz7c,scotty vanity,24399,26,['crunk'],hip-hop,1
07fyshwd6z8kprzxn7hqyh,sarah jessica parker,4854,41,[],pop,0
3cev9yjggy60bi5ndhv8vv,circe link,617,2,['progressive rock'],rock,1
6teb6t5e1ujfbjgrzvjaav,melba montgomery,7243,26,"['classic country', 'traditional country', 'honky tonk', 'country christian']",country,4
1pxstunqw9ydsim4ehmsq7,dan carey,1588,20,['big beat'],electronic,1
0w8rt6sigph4souoxjxwxq,sha sha jones,4902,28,[],pop,0
0wu8tyvmcogjbm72p3zd9w,irving aaronson and his commanders,1534,23,['ragtime'],jazz,1
53s6upxcs26ljuyq6lgujx,paul wright,4593,15,"['christian alternative rock', 'ccm']",rock,2
16bukbbodftqmldwxbinxf,cheryl bentyne,5128,21,['vocal jazz'],jazz,1
36vsvhspftdsj1ctmatpiq,shapov,46428,45,"['trance', 'progressive house']",electronic,2
4uriphy7uglwd0rrd6nii9,lambo4oe,59810,56,[],hip-hop,0
5zcc1hzpurxwiqfgrwxm1t,whyzdom,9794,7,"['symphonic metal', 'gothic metal', 'power metal']",rock,3
0ug6osfk2b0mlvxrpmprs6,brown boy,135204,36,"['mexican hip hop', 'latin hip hop']",hip-hop,2
3aopsb5ogscweref0jci1p,debbie taylor,1547,13,"['northern soul', 'classic soul']",r&b,2
5lmaydokihkmcaguhmquyf,stndrd,18161,37,"['aussie drill', 'nz reggae']",folk,2
3opvwf0koer2vpijvoqnu6,bohannon,25021,30,"['disco', 'post-disco', 'funk']",pop,3
20fsapsqcyzbluz5cgoykz,lay,96,29,[],pop,0
220w5pij3lhnwfhqye5wxl,all star united,5936,15,"['christian alternative rock', 'christian rock', 'ccm', 'christian']",rock,4
3njfnbv6ztrhlcpeqpgh85,dr perri johnson,79,17,[],pop,0
5xtbqebkihxdjj2jyysthw,ginger baker,24044,23,"['afrobeat', 'free jazz']",r&b,2
5bufdfepna2jcjd9x7btx3,allen allstar gordon,20,11,[],r&b,0
7rjd9a2smyvmaasuvmcupy,keys  copper,10391,45,"['funky house', 'tropical house', 'lounge']",electronic,3
5pq13qk3ucktjzadw6djec,margie joseph,14606,29,"['philly soul', 'classic soul', 'northern soul', 'soul']",r&b,4
3dkbv4qihuemsqn4vbgg93,al green,2322889,68,"['soul', 'classic soul', 'motown', 'soul blues']",blues,4
70c5zqbb88xbeskcexn8vr,jeff roberts,757,19,[],electronic,0
2l2wvvbqmjy8hpsi3vf9pu,shanna michelle,659,39,['lounge'],electronic,1
4c5jsmumfwvfbno57q3jlt,sven zetterberg,5370,24,"['blues', 'blues rock', 'boogie-woogie']",blues,3
2vpjldqemmbzw1wwx0ojv7,bronk,1210,13,['blues'],blues,1
7gsslwrdzzkv3jf7caws95,emefe,18754,25,"['jazz funk', 'brass band']",jazz,2
2jyig4dfb68jxlmvsrghjy,helt off,8938,27,"['reggae', 'ragga']",folk,2
5lgwzrcnzvjlvgcbm9ydt9,phonte of little brother,125,12,[],hip-hop,0
7wkdthw6qfe7rwj6su4x5p,across five aprils,11671,16,"['post-hardcore', 'spoken word', 'screamo', 'metalcore']",rock,4
5y5v0rysb19jj6vt6sa7ij,adrian fyrla,6392,39,[],electronic,0
6kibrmkpunpptddl6kgvne,bigmoo,40167,47,[],electronic,0
2bbc2k1cier5zu1atotbfp,moon taxi,111,3,[],electronic,0
0xry0sn9h79meqehynfmz8,suntribe,488,4,['psytrance'],electronic,1
5diimuuaznx7rm6qeuvdxy,fukpig,4689,9,"['grindcore', 'sludge metal']",rock,2
1saknlvfmamxaurwldmu1u,jarv dee,5792,25,['hip house'],electronic,1
1ovfy72qktnckygxuq0q4d,jewels,24,3,[],hip-hop,0
53qqyqtqcexhifein57am3,wd4d,460,5,[],electronic,0
6sf6tn77ymy79blazd7rbz,cord of 3,446,0,"['christian rock', 'christian alternative rock']",rock,2
0t5qv3sbpzbgxua84zqch2,simple boss records,2753,27,['dancehall'],folk,1
3cktacqghal3orx5jpdsbp,racquel jones,3698,29,[],electronic,0
0vlcccvqztouicdpuzmpqy,rising gael,1231,6,"['celtic', 'celtic rock', 'traditional folk']",folk,3
4e5mpebafkba4hksxcfzma,yonetro,4362,26,['future bass'],electronic,1
3kawzddwmkulu1uwd7doke,lomax,4888,12,"['blues', 'soul blues', 'liquid funk', 'zydeco']",electronic,4
0biabek9v4q6icwtxt84un,fractal usa,415,8,"['dubstep', 'trance']",electronic,2
4mmlkzjdkddyd4nld76rah,mon faustino,7,2,[],pop,0
4jjy91qtlpxnhpbri98lmf,mon espia,68,3,['pinoy rock'],pop,1
7qjw72vtkkkwb0u9dogtzd,lea,229,23,['disco polo'],pop,1
2x71dczwr8zdglubwiwplv,ma melissa alsisto,1,2,[],pop,0
5fmi4og0dmj7m60dsceurn,frvr free,8865,20,['christian pop'],pop,1
3rx2z3qpnfu8n5j86lbebl,elke diels,62,16,[],electronic,0
4slwpncnhol5qjetf7rfp2,may ann casal-soriano,6,2,[],pop,0
6zgvdobon1fu4jgqd9szlg,three drives,12377,47,['trance'],electronic,1
7giyrnctrdafmnhpcqqtwr,pavo,6694,27,['hardstyle'],electronic,1
3o6tktqiu0lcycntso3i1g,prinze george,31701,36,[],electronic,0
4pol7ycskg7kmnwjaddu91,era istrefi,165142,56,[],electronic,0
2futa89nt8putsg9rfyv3y,klein,766,15,"['italo disco', 'italo dance', 'hi-nrg', 'post-disco', 'chicago house']",electronic,5
4syslm3j3q0hzm3ecz6wqn,dabruck,484,12,[],electronic,0
6wmbr7jhqsjhstjqplnews,mahama,686,21,[],electronic,0
0f0otkpvdmca1e0epmhmi9,sebastian furrer,196,24,[],electronic,0
07iey1aecupvzfc2j2gchr,ikka,1493128,62,"['desi hip hop', 'hindi hip hop', 'bollywood', 'desi']",hip-hop,4
12bmjwsp9wckvm3kscraue,kaater,16791,49,"['desi hip hop', 'punjabi hip hop', 'punjabi pop', 'hindi hip hop']",hip-hop,4
3fdrzwarju6mkfblf0y4vt,the holy ghost electric show,446,0,"['alt country', 'americana']",country,2
1ahro5akwp7olm5iekzzjj,alexander björklund,94,24,[],electronic,0
3raxfpk21xigzmb4xxg6qz,fiddlin joe martin,105,6,"['blues', 'country blues', 'classic blues']",blues,3
4ai0pgz6ghqavjzarhptvz,divine,6161108,68,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop', 'punjabi pop']",hip-hop,4
7rfzis42bo9s242cze1x3s,levitte,15077,28,['drumstep'],electronic,1
6uqnhbypkry4kmlvjrs4oy,leroy williams,266,23,"['blues', 'country blues', 'classic blues']",blues,3
1rwn5rygssjm3mtcwb4eqz,nawabs of destruction,1267,2,"['melodic death metal', 'death metal']",rock,2
71ibhhbhtplz8oyvuxow77,monuments,175975,41,"['djent', 'progressive metal', 'metalcore', 'metal']",rock,4
04ezrrhyaq81go4fj0prtu,blush response,6188,13,"['ebm', 'industrial', 'acid techno']",rock,3
19stfbgkoyr409omfmbfrh,quez,1273,23,[],hip-hop,0
04urujfn9voscinw9kwhh8,stoupe,3923,22,"['underground hip hop', 'east coast hip hop']",hip-hop,2
7q7el9uujsy51c1zhrfk2i,kiss of the whip,2584,15,"['cold wave', 'darkwave', 'post-punk', 'deathrock', 'gothic rock', 'ebm', 'industrial']",rock,7
1cubpggdgnqz3xzn4wizpv,javier penna,2682,46,"['lounge', 'nu disco']",jazz,2
2ofho7rfjyxpwi4zqy9hxj,glambeats corp,3475,43,"['bossa nova', 'lounge', 'acid jazz']",jazz,3
0xvxifdz2e5i66bfc4z0av,tropes,17151,35,['hyperpop'],electronic,1
4wc2edj7ruq94jh2jkc5hb,profyle,82784,27,"['motown', 'quiet storm']",pop,2
36xvudzogosiinn9wc6snn,tribe 8,16907,21,"['queercore', 'riot grrrl']",rock,2
7lvz7xrg5ycxb6bd5jzrtk,elis paprika,37341,24,"['mexican indie', 'mexican rock', 'latin indie']",rock,3
3n4cyzn6hqgkigcvwdznpd,dillon cooper,39154,38,[],electronic,0
0pdvkdkfxwuerd6uayhqku,masayoshi iimori,12928,36,['hyperpop'],electronic,1
5ycwuablu42bksnw89brnd,4s4ki,79136,39,"['hyperpop', 'j-rap']",electronic,2
3adyekexnpzgz2wnvqqmw7,keyondra lockett,13337,22,"['christian r&b', 'gospel']",r&b,2
2qyx4uukqle1ouwfkjclqh,clamm,7878,19,"['egg punk', 'post-punk', 'noise rock']",rock,3
3ayzmgvmznkc3cgmjusith,jake daniels,117702,52,['dark r&b'],r&b,1
3tufxakntbuzm1sputat3f,rosegold,3038,15,['dansk rap'],pop,1
3ivz4dbjgnhotxqrundoma,cvlte,44286,44,['j-rock'],rock,1
0spumghryxz86gmepkedmb,ost,3436,21,['deathstep'],electronic,1
3nbrm7su6nqoszfzuj3hal,captain ska,2246,7,['ska'],folk,1
105tq5seqrwpamvfokrukk,ohmie,7445,24,"['deathstep', 'dubstep', 'drumstep', 'riddim']",electronic,4
22i9qwygj2ifxr855vsa3t,hedex,167102,58,"['drum and bass', 'bassline']",electronic,2
2bdhsiewwqmtjjo8zonjtm,cranky,5094,24,['speedcore'],electronic,1
3pbcnpqumuhjxai9g2ld7v,the castaways,7367,31,"['proto-punk', 'garage rock', 'northern soul']",rock,3
3uifq31wx5rqtjxgmqzhyf,madder mortem,10748,16,"['progressive metal', 'doom metal', 'avant-garde', 'gothic metal']",rock,4
3kkwl6rg0jk74p31arbn44,recreated,1519,5,['melodic death metal'],rock,1
4vjgvzfda3q1kfsnl3gfvc,spear of destiny,14578,25,"['gothic rock', 'post-punk']",rock,2
2eorojw9rdnbkeypyycycs,helix,1145,13,['hardstyle'],electronic,1
15cdgxs2ekdi8nitkgu4wc,mambana,1176,23,"['latin house', 'funky house', 'disco house']",electronic,3
6osypk1o2h0k33zp5htpti,kyunchi,19685,27,['hyperpop'],electronic,1
